Name;ReleaseDate;Action;Adventure;Children;Comedy;Crime;Documentary;Drama;Fantasy;Noir;Horror;Musical;Mystery;Romance;SciFi;Thriller;War;Western;AvgRating;Watches
Daughters of the Dust;1992;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.6;15
Destination Moon;1950;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3.34;65
The Fantastic Night (La Nuit Fantastique);1949;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
Hangmen Also Die;1943;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;3.5;2
The Ogre (Der Unhold);1996;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.25;4
On the Beach;1959;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.95;95
Railroaded!;1947;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3
Slaves to the Underground;1997;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.5;2
Song of Freedom;1936;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5;1
Big Fella;1937;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;3.5801;0
The Taking of Pelham One Two Three;1974;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.8;276
Volunteers;1985;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.55;141
JFK;1991;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;3.76;756
Who's Harry Crumb?;1989;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.72;173
Harry and the Hendersons;1987;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.72;298
Let's Get Harry;1986;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.71;38
Shanghai Surprise;1986;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.67;33
Who's That Girl?;1987;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.28;96
She-Devil;1989;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.94;157
Date with an Angel;1987;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2.14;51
Blind Date;1987;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2.67;210
Nadine;1987;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.84;55
The Muppet Movie;1979;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.86;744
The Great Muppet Caper;1981;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.74;358
The Muppets Take Manhattan;1984;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.5;341
Sesame Street Presents Follow That Bird;1985;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.13;87
We're Back! A Dinosaur's Story;1993;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.52;29
Baby... Secret of the Lost Legend;1985;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2.11;113
Turtle Diary;1985;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.35;23
Raise the Titanic;1980;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;2.78;32
Titanic;1953;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.45;219
Night to Remember, A;1958;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.88;144
Captain Horatio Hornblower;1951;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.75;105
The Carriers Are Waiting (Les Convoyeurs Attendent);1999;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1.67;3
Erin Brockovich;2000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.86;1315
Final Destination;2000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;3.27;459
Soft Fruit;1999;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;4.33;9
Babymother;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.5801;0
The Bear;1988;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.37;175
Impact;1949;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3.5;2
Love Is a Many-Splendored Thing;1955;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3.26;50
The Mirror (Zerkalo);1975;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.83;23
The Trial;1963;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.94;51
The Crimson Pirate;1952;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;3.59;73
Thelma & Louise;1991;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.68;1417
Something for Everyone;1970;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3.15;13
...And Justice for All;1979;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;3.71;199
Animal House;1978;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4.05;1207
She's Gotta Have It;1986;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3.4;210
School Daze;1988;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.92;74
Do the Right Thing;1989;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.88;781
Mo' Better Blues;1990;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.29;79
Jungle Fever;1991;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3.2;215
Coogan's Bluff;1968;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3.34;74
The Champ;1979;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.95;59
Creature Comforts;1990;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4.34;274
Death Wish;1974;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.34;220
Death Wish II;1982;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.67;85
Death Wish 3;1985;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.26;72
Death Wish 4: The Crackdown;1987;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.15;48
Death Wish V: The Face of Death;1994;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.26;38
Double Indemnity;1944;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;4.42;551
Dying Young;1991;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2.79;128
Cool as Ice;1991;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;12
Teenage Mutant Ninja Turtles;1990;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2.68;534
Teenage Mutant Ninja Turtles II: The Secret of the Ooze;1991;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2.13;251
Teenage Mutant Ninja Turtles III;1993;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1.92;188
Red Dawn;1984;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.28;475
Band of the Hand;1986;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.31;39
Born American;1986;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;3.8;5
Bloodsport;1988;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.23;222
Eyes of Laura Mars;1978;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;3.19;139
Funny Bones;1995;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.41;39
The Good Earth;1937;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.72;72
Good Morning, Vietnam;1987;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;3.73;1082
The Good Mother;1988;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.97;34
Grumpy Old Men;1993;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.42;809
Guess Who's Coming to Dinner;1967;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.92;350
Romeo Must Die;2000;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3.14;331
Here on Earth;2000;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;2.48;89
Whatever It Takes;2000;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2.7;43
Buddy Boy;1999;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;3.5801;0
The Color of Paradise (Rang-e Khoda);1999;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.94;65
Waking the Dead;1999;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.99;141
Blood and Sand (Sangre y Arena);1989;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3;1
Gothic;1986;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2.77;62
Hillbillys in a Haunted House;1967;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
Lord of the Flies;1963;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;3.67;353
Modern Times;1936;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4.24;305
Last Resort;1994;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8;10
Solar Crisis;1993;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2.45;20
That's Life!;1986;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.78;18
Heart and Souls;1993;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;3.55;219
Hud;1963;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;4.02;279
The Hustler;1961;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4.24;450
Inherit the Wind;1960;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4.28;268
Dersu Uzala;1974;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4.33;92
Close Encounters of the Third Kind;1977;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;4.01;1451
Horror Hotel (a.k.a. The City of the Dead);1960;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1.75;4
Jonah Who Will Be 25 in the Year 2000;1976;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.42;24
Retroactive;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;3.19;16
Place in the Sun, A;1951;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3.96;134
Jacob's Ladder;1990;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;3.58;667
Empire Records;1995;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.04;271
Bamba, La;1987;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.33;266
Ladyhawke;1985;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;3.67;542
Lucas;1986;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.63;155
High Fidelity;2000;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.93;1373
Price of Glory;2000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;3
The Road to El Dorado;2000;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.01;168
The Skulls;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2.73;302
Autopsy (Macchie Solari);1975;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1.5;2
Devil Girl From Mars;1954;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3.1;10
Dorado, El;1967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.72;68
The Hideous Sun Demon;1959;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2;22
Hook;1991;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3.02;722
Horror Express;1972;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2.65;17
My Chauffeur;1986;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.94;66
The Son of the Sheik;1926;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.57;14
Torso (Corpi Presentano Tracce di Violenza Carnale);1973;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2
True Grit;1969;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.74;320
Roadside Prophets;1992;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.75;12
Madame Sousatzka;1988;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.22;59
Max Dugan Returns;1983;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.05;96
Midnight Express;1978;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4.01;295
Misery;1990;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3.83;884
Mr. Saturday Night;1992;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2.71;177
Murphy's Romance;1985;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3.55;269
My Life;1993;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.51;88
Solaris (Solyaris);1972;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;3.45;143
Network;1976;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;4.02;688
No Way Out;1987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3.87;355
North Dallas Forty;1979;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.37;167
The Odd Couple;1968;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4.03;389
The Outlaw Josey Wales;1976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4.04;365
Black and White;1999;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.85;92
Frequency;2000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;3.76;821
Ready to Rumble;2000;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.59;66
Return to Me;2000;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3.68;454
Rules of Engagement;2000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;3.35;420
Joe Gould's Secret;2000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.16;62
Me Myself I;2000;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.19;192
Bell, Book and Candle;1958;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3.77;227
The Bells;1926;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;4.5;2
The End of Violence;1997;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;2.87;54
Force 10 from Navarone;1978;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.35;199
How to Stuff a Wild Bikini;1965;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.56;32
Mystery Train;1989;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;3.88;188
Sacco and Vanzetti (Sacco e Vanzetti);1971;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;3
Taffin;1988;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3.13;8
Arthur;1981;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3.43;534
Bachelor Party;1984;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.14;360
Parenthood;1989;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.77;811
Predator;1987;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;3.65;1297
The Prince of Tides;1991;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3.16;321
The Postman Always Rings Twice;1981;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;3.47;155
Smoking/No Smoking;1993;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1
All the Vermeers in New York;1990;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;3.04;27
Freedom for Us;1931;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.76;21
Actor's Revenge, An (Yukinojo Henge);1963;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.29;7
28 Days;2000;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.07;505
American Psycho;2000;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;3.22;630
Keeping the Faith;2000;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3.75;489
Where the Money Is;2000;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.32;34
East is East;1999;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.66;176
The Filth and the Fury;2000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3.85;39
Passion of Mind;1999;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2.75;28
Third World Cop;1999;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.5801;0
Coming Apart;1969;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;2
Diner;1982;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.92;839
Shakes the Clown;1991;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.92;97
Cabaret;1972;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;3.9;443
What Ever Happened to Baby Jane?;1962;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;3.72;223
Prick Up Your Ears;1987;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.79;77
Auntie Mame;1958;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.84;274
Guys and Dolls;1955;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3.79;260
The Hunger;1983;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3.43;160
Marathon Man;1976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3.93;400
Caddyshack;1980;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.85;967
Gossip;2000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;2.77;82
Love and Basketball;2000;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3.45;119
U-571;2000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3.54;908
The Virgin Suicides;1999;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.63;328
Jennifer 8;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2.9;116
The Law (Le Legge);1958;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.5801;0
Limelight;1952;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.67;30
Phantom Love (Ai No Borei);1978;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.5801;0
Stacy's Knights;1982;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.5801;0
Committed;2000;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.04;26
The Crow: Salvation;2000;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1.92;13
The Flintstones in Viva Rock Vegas;2000;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1.8;128
Where the Heart Is;2000;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.27;277
The Big Kahuna;2000;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.37;304
Bossa Nova;1999;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.4;35
Smiling Fish and Goat on Fire;1999;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.27;26
The Idiots (Idioterne);1998;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.35;37
The Last September;1999;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.9;10
Time Code;2000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.38;127
Carnosaur;1993;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1.73;77
Carnosaur 2;1995;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1.46;26
Carnosaur 3: Primal Species;1996;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1.06;17
Defying Gravity;1997;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.33;3
The Hidden;1987;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;3.68;284
Two Moon Juction;1988;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.65;60
Gladiator;2000;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4.11;1924
I Dreamed of Africa;2000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.49;68
Up at the Villa;2000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.07;29
Human Traffic;1999;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.79;14
Jails, Hospitals & Hip-Hop;2000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.5801;0
Black Tights (Les Collants Noirs);1960;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.5801;0
Breathless;1983;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;2.77;129
The Great Locomotive Chase;1956;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.84;19
The Idolmaker;1980;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.39;28
Inferno;1980;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;30
The King of Marvin Gardens;1972;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3.33;48
Kill, Baby... Kill! (Operazione Paura);1966;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3.5801;0
The Lords of Flatbush;1974;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.86;85
Mr. Mom;1983;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3.41;628
Time Masters;1982;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2.5;8
Battlefield Earth;2000;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1.61;342
Center Stage;2000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.3;182
Held Up;2000;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4
Screwed;2000;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.53;60
Whipped;2000;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.73;37
Hamlet;2000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.46;179
Anchors Aweigh;1945;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;3.63;103
Blue Hawaii;1961;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2.83;121
The Castaway Cowboy;1974;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4;2
G. I. Blues;1960;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2.98;49
The Gay Deceivers;1969;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.33;3
Gypsy;1962;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3.7;122
King Creole;1958;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;3.1;51
On the Town;1949;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3.94;169
One Little Indian;1973;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;5;1
Pee-wee's Big Adventure;1985;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.41;861
Regret to Inform;1998;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;4
Roustabout;1964;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2.53;34
Saludos Amigos;1943;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.07;15
The Slipper and the Rose;1976;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;3.63;30
Things Change;1988;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.76;94
Honeymoon in Vegas;1992;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3.22;542
Dinosaur;2000;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.22;345
Loser;2000;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;2.46;138
Road Trip;2000;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.27;419
Small Time Crooks;2000;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.37;369
The Hollywood Knights;1980;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.26;92
The Myth of Fingerprints;1997;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;3;50
Possession;1981;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1.67;3
The Twelve Chairs;1970;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.83;84
Mission: Impossible 2;2000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3.2;1313
Shanghai Noon;2000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.65;791
Better Living Through Circuitry;1999;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3.81;16
8 1/2 Women;1999;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.47;49
Carnival of Souls;1962;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;3.48;107
Flying Tigers;1942;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;3.42;101
The Gold Rush;1925;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4.19;275
The House of Exorcism (La Casa dell'esorcismo);1974;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3.5801;0
It's in the Water;1998;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2.67;3
Monsieur Verdoux;1947;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3.6;40
On Her Majesty's Secret Service;1969;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.46;353
Seven Days in May;1964;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4.25;165
The Spy Who Loved Me;1977;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.61;487
Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train);1998;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2.78;9
Vagabond (Sans toit ni loi);1985;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3.95;20
Moonraker;1979;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;3.19;652
The Man with the Golden Gun;1974;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.63;461
