eye_right_x,eye_right_y,sex,mouth l_y,mouth l_x,nose_x,nose_y,id,eye_left_x,eye_left_y,city,confidence,pose_pitch,emotion_calm,boundingbox_size_width,combined_age_guess,smile,mouth r_y,mouth_l_x,mouth_l_y,mouth_r_x,mouth_r_y,pose_roll,mouth r_x,emotion_angry,boundingbox_size_height,mouth_open_wide,emotion_sad,emotion_confused,emotion_happy,boundingbox_tl_y,boundingbox_tl_x,emotion_disgust,age,combined_gender_guess,eye_closed,pose_yaw,emotion_surprised,glasses
82.3,21.7,0.17,55.3,50.2,59.2,39.5,1743b68a5d0411e3841612ed36e0866b_5.jpg,48.4,21.8,moscow,1,-2.24,0.03,77.69,23.6666666667,0.96,55,50.2,55.3,79.2,55,0.09,79.2,,77.69,0,,0.11,0.82,-0.77,27.69,,14.86,0.0,0,-23.58,,0.37
58.2,22.4,0.01,33,46.5,49.8,28,69389578605111e3836c12c8f56b1a2b_5.jpg,48.2,20.4,moscow,1,-1.61,0.04,30,24.6666666667,0,34.7,46.5,33,54.2,34.7,11.47,54.2,,30,0,0.04,,0.24,10,37.69,,21.2,0.0,0,-26.27,,0
81,40.4,0,61.3,60.2,69.2,53,2c3643245e7f11e38ab00a925486cf33_5.jpg,59.3,37.5,bangkok,1,-4.89,0.07,53.85,19.0,0.86,63.1,60.2,61.3,75.2,63.1,7.55,75.2,,53.85,0,,0.02,0.66,17.69,43.08,,22.3,0.0,0,4.11,,0
49.3,34.3,0.08,50.3,41.5,49.4,41.6,c294b33260d211e3aebc12b0053a3b07_5.jpg,34.9,34.5,berlin,0.25,-1.31,,45.38,25.0,0.77,50.5,41.5,50.3,49.3,50.5,-3.47,49.3,0.03,45.38,0.15,0.01,,0.92,15.38,19.23,,18.26,1.0,0.98,47.23,,0.01
75.7,27.2,0.03,36.1,67.6,71.1,32.5,4acb2e0a626511e38e0712ba5cc2f9e2_5.jpg,66.7,27,sao_paulo,0.98,-5.27,,28.46,31.0,0.11,35.8,67.6,36.1,74.2,35.8,0.62,74.2,0.03,28.46,0.16,0.04,,0.86,16.15,56.92,,24.16,1.0,0.12,3.5,,0
77.4,30.2,0.98,38.1,69.2,73,34.3,0cc585b45f4111e399600eb5e76a152c_5.jpg,69.1,29.1,moscow,1,-2.54,0.04,28.46,17.6666666667,0.79,38.8,69.2,38.1,75.2,38.8,7.12,75.2,,28.46,0,0.48,,0.5,18.46,60,,15.71,1.0,1,5.2,,0.96
57.7,16.3,0.1,28.3,45.8,49.1,22.2,1b00f6b65e6211e3813412641a6a3562_5.jpg,46.1,14.2,moscow,0.97,2.31,,33.08,22.6666666667,0.96,28.8,45.8,28.3,55.7,28.8,10.68,55.7,,33.08,0.25,0.02,,0.06,3.85,35.38,0.41,25.51,0.0,1,-39.41,,0
84.1,83.3,0,96.5,69.3,75.6,90.1,aa0ab7c45cf111e39124123bd759c622_5.jpg,69.7,82,berlin,1,1.35,,44.62,35.6666666667,0.94,97.7,69.3,96.5,81.5,97.7,5.14,81.5,,44.62,0,0.04,0.01,0.99,65.38,53.85,,22.34,0.0,0.14,-5.67,,1
68.8,15.5,0.03,48,56.9,60.5,28.8,1b89ea9a5f6e11e398200e56170da01a_5.jpg,43.9,26.7,berlin,0.92,10.72,0.01,77.69,22.0,0.91,39.6,56.9,48,75.4,39.6,-26.24,75.4,,77.69,0,,,0.99,-1.54,25.38,,21,0.0,0.93,5.03,0.1,1
92.8,37.7,0,62,67,78.9,52.1,085579545f8b11e384dc0ae045ecff16_5.jpg,67,38.7,sao_paulo,1,-0.73,,67.69,37.6666666667,0.99,60.2,67,62,94.8,60.2,-2.38,94.8,,67.69,0.07,0.01,,1,11.54,46.15,0,23.99,0.0,0,-14.51,,0.09
88.5,49.1,0.61,72.6,63.8,75.8,64.4,210e12885fec11e3b3ab12ef1eeba4e7_5.jpg,65.1,46.5,moscow,1,-6,0.62,62.31,25.6666666667,0.02,74.6,63.8,72.6,83.2,74.6,6.02,83.2,,62.31,0,0.05,,0.5,23.08,45.38,,30.83,0.0,0,8.76,,0
85.3,51.1,0.99,81.4,58.2,66.7,71.5,2ec1eab461cf11e3b9ca12035ea9adc9_5.jpg,55,48.9,berlin,1,-11.38,,80,31.6666666667,0.13,83.3,58.2,81.4,79.1,83.3,4.57,79.1,,80,0.03,0.02,0.03,0.22,20.77,30,,33.75,1.0,0,-13.96,,0.17
58.2,56.1,0,103.1,51.9,44,83.8,6e4634c45d0111e3928a0e05f3709127_5.jpg,35.9,69.5,sao_paulo,0.99,7.24,,98.46,32.3333333333,0.76,96.9,51.9,103.1,70.7,96.9,-31.4,70.7,,98.46,0.01,0.09,0.07,0.89,24.62,3.08,,32.9,0.0,0,-45.14,,0
62.9,13.6,1,37.5,43.3,50.2,26,4a3f38d85fe911e3a6a50e2bdd882285_5.jpg,42.2,13,bangkok,1,1.31,0.29,61.54,24.0,0.87,38.5,43.3,37.5,60.3,38.5,1.75,60.3,,61.54,0,0.02,,0.8,-7.69,21.54,,24.7,0.666666666667,0.02,-18.58,,0
70.7,18.3,0.03,31.2,60.1,65.9,25.2,32d64336626811e3a4fd12ff9ce2b280_5.jpg,59.2,18,moscow,0.96,0.49,,31.54,28.6666666667,0,31.6,60.1,31.2,69.7,31.6,0.9,69.7,0.01,31.54,0,0.46,,0.25,6.92,50,,24.29,0.0,0,15.37,,0
71.6,44.8,0,81.7,46.6,57.4,68.3,b67ca5a45f7f11e39c23126c29766154_5.jpg,38.7,50.6,berlin,1,-10.2,,80,16.3333333333,0.87,78.6,46.6,81.7,72.5,78.6,-11.49,72.5,,80,0,,0.01,0.93,20.77,17.69,,13.77,0.0,0,-3.79,0.01,0
90.7,56.2,0.05,81.6,66.7,83,72.7,066f276a5d8911e3a5e1120ffb6d0c0f_5.jpg,67.7,55,bangkok,1,-11.14,0.05,55.38,19.0,0.67,82.2,66.7,81.6,84.9,82.2,1.15,84.9,,55.38,0,0.05,,0.86,36.15,53.08,,22.75,0.0,0,38.22,,0
101.1,71.9,0,100.4,59.6,74.9,95.1,09e16d06603911e38f8812791ae4623c_5.jpg,63.9,68.3,ny,0.98,-20.19,,86.15,28.3333333333,0.98,104.7,59.6,100.4,92.4,104.7,6.42,92.4,0.42,86.15,0.85,,,0.88,43.08,37.69,,22.48,0.0,0.02,-5.53,0.03,0.02
80,65.9,1,82.1,66.3,71.3,72.8,9ff278ee60a711e3ae740ea73095e8aa_5.jpg,65.5,65.6,berlin,1,9.11,0.84,40,25.3333333333,0.32,82.3,66.3,82.1,77.5,82.3,1.07,77.5,,40,0.01,,0.03,0.18,49.23,52.31,,34.05,1.0,0,-8.64,,0
76.4,57.9,0.01,63,40.3,51.4,56,24302c245f7b11e3b6a3128c8a9275ba_5.jpg,56.4,39.5,moscow,0.54,-3.04,,83.08,31.3333333333,0.79,77.1,40.3,63,58.8,77.1,46.46,58.8,,83.08,0.2,0.04,,0.81,11.54,19.23,,30.5,0.0,0,-36.68,0.17,0
74.5,37.7,0,55.9,60.2,66,48.8,5e4494aa5d2c11e38ee312c5088542ac_5.jpg,57.1,40.1,sao_paulo,1,-5.27,0.01,46.92,20.3333333333,0.99,53.7,60.2,55.9,76.7,53.7,-8.74,76.7,,46.92,0.35,0.01,,1,21.54,43.85,,16.85,0.0,0,-16.43,,0.01
120.4,42.6,0.01,43.1,107.6,114,40.7,410cab005ed711e3a7d80e1a9b7f202c_5.jpg,114.8,36,sao_paulo,0.87,20.7,,30.77,29.0,0.9,47.5,107.6,43.1,110.3,47.5,48.91,110.3,0.07,30.77,0.92,0.05,,0.75,23.85,96.15,,21.78,0.0,0.68,-13.21,,0
103.7,44.5,1,64.9,78.4,89.9,54.7,927d4ab25d2911e380ee1219a70b055d_5.jpg,80.4,40.8,ny,1,2.79,,60.77,31.3333333333,0.48,69,78.4,64.9,94.6,69,9.37,94.6,,60.77,0,,0.21,0.04,16.92,61.54,,38.71,1.0,0,4.94,0.05,0.02
81.5,61.1,0,108.7,62,56.5,85.3,77a77be25e3511e39b1d12fe50743d0f_5.jpg,51.2,73.7,ny,0.89,11.72,0.03,86.15,29.3333333333,0.07,100.8,62,108.7,87.6,100.8,-21.01,87.6,,86.15,0,0.22,,0.14,43.08,24.62,,21.22,0.0,0,-58.58,,0.72
86.5,64.7,0.57,89.3,65.7,75.6,78.1,450dc3cc5f1511e39ef30ecb098d5c88_5.jpg,62.8,64.7,ny,1,4.83,,52.31,22.3333333333,0.32,88.9,65.7,89.3,84.7,88.9,-0.37,84.7,0.1,52.31,0.01,,0.04,0.41,44.62,48.46,,14.8,1.0,0.03,2.17,,0.01
89.7,41.7,0.88,75.5,67.4,82.3,63.6,103f31d4616911e3a7dc1272c310b776_5.jpg,61.8,46.3,bangkok,1,-14.43,0.03,71.54,19.8333333333,0.99,72.7,67.4,75.5,89.8,72.7,-11.34,89.8,,71.54,0,,0.01,0.99,18.46,41.54,,26.7,1.0,0,22.87,,0
75.6,96.2,0.85,122.5,52.3,66,109,0eab3d2461e911e384aa0e665d98c42b_5.jpg,51.2,95.2,ny,1,8.83,,63.85,39.3333333333,0.57,121.9,52.3,122.5,74.4,121.9,1.59,74.4,,63.85,0.06,,0.03,0.92,71.54,30.77,0.03,23.03,0.333333333333,0,13.45,,1
115.6,57.8,0.09,98.4,78.2,97.3,80,2e15fb905d9811e3b9060e0eee734f32_5.jpg,72.8,55.7,bangkok,0.28,-2.82,,92.31,22.6666666667,0.57,98.6,78.2,98.4,107.9,98.6,2.3,107.9,,92.31,0.81,0.14,0.15,,26.92,47.69,,21.04,0.666666666667,0,12.34,0.1,0
84.3,44,0,60.9,72.8,81.6,53.3,04ac0c5a61ca11e384d00e5a8c16bf4a_5.jpg,69.9,44.8,moscow,1,-4.59,,40.77,29.0,0.87,59.5,72.8,60.9,83.2,59.5,-5.54,83.2,,40.77,0,0.12,,0.97,28.46,56.92,,21.94,0.0,0,37.06,0.02,0
87.5,74.7,0.93,105.8,54,64.8,91.8,2486130a60e311e39c71122220ff8bae_5.jpg,54.4,71.1,bangkok,1,-0.29,0.12,86.92,29.0,0.47,110,54,105.8,78.7,110,6.69,78.7,,86.92,0,,0.09,0.27,38.46,26.92,,41.59,1.0,0,-13.76,,0
102.2,48.4,0,53,75.6,81.5,49.5,28d63caa5f1211e3a5c90ecfc2d141c9_5.jpg,84.5,32.8,moscow,1,-12.25,0,75.38,27.0,0.94,64.8,75.6,53,92.3,64.8,45.64,92.3,,75.38,0.08,,,0.99,9.23,53.85,0,23.31,0.0,0,-34.49,,0
110.6,62.4,0,50.1,57.9,86.1,46.1,08f74b32606f11e3bc39120ce0231231_5.jpg,93.5,31.7,sao_paulo,1,20.8,0.08,98.46,21.3333333333,0.24,75.2,57.9,50.1,69.5,75.2,60.43,69.5,,98.46,0.33,0.01,,0.8,3.85,40,,22.01,0.0,0.06,-26.56,,0.07
97,44,0.01,84.9,78.9,92.3,61.6,88ff40125f6d11e3b18e0eedbef4a9b3_5.jpg,64.9,49.8,bangkok,1,0.53,0.58,87.69,19.5,0,79.5,78.9,84.9,100.5,79.5,-13.1,100.5,,87.69,0.01,0.08,,0.04,13.08,38.46,,22.42,0.0,0,28.24,,0
68.2,55.6,0.02,84.9,41.2,52.3,74.7,54a9debc624711e3b4f212fe7764450a_5.jpg,38.6,55.4,berlin,1,-8.47,,76.15,23.3333333333,0.97,84.8,41.2,84.9,64.6,84.8,0.11,64.6,,76.15,0.04,,,0.8,25.38,16.15,0.02,12.43,0.0,0,-5.12,0.05,0
55.6,21.1,0.01,50.5,38.5,42.3,40,4053746e5eb411e3bd5b12f05023f629_5.jpg,30.9,27.2,moscow,1,-3.9,0.01,60.77,35.0,0.97,46.5,38.5,50.5,61.3,46.5,-14.42,61.3,,60.77,0.03,0.04,,0.9,3.08,13.85,,23.63,0.0,0,-31.85,,0
75.2,22.1,0,66.5,56.3,60.1,51.9,2ef6fd745fc411e3a50b1293d14edd3b_5.jpg,41.5,29.7,bangkok,0.75,-5.43,,72.31,21.6666666667,0.76,61.8,56.3,66.5,80.6,61.8,-12.7,80.6,,72.31,0.5,0.05,,0.71,1.54,27.69,,22.09,0.0,0,-20.85,0.37,0.01
79.1,57.6,0.99,82.2,65.9,73.5,69.4,5713cd9462cd11e384c01201eaa9cf62_5.jpg,59.9,59.8,moscow,1,0.11,,51.54,33.0,0.42,80,65.9,82.2,78.1,80,-8.38,78.1,,51.54,0.03,0.07,,,37.69,46.15,0.17,24.72,1.0,0,22.23,0.94,0.01
96.8,23.4,0.01,34.4,89.7,93.3,28.6,5cf41bfc624f11e3930b12a8405163f1_5.jpg,87.9,24.3,berlin,1,8.33,,27.69,21.0,0,33.5,89.7,34.4,96.1,33.5,-6.59,96.1,,27.69,0,0.99,,0.04,12.31,78.46,,31.6,0.0,1,13.7,0.01,0
90.4,51.2,0.02,77.7,66.6,83.9,64.9,01c4b02460ed11e3bcf812bd61fee7e8_5.jpg,64,49.7,moscow,1,-0.25,0.06,77.69,19.3333333333,0.92,78.1,66.6,77.7,87.4,78.1,1.61,87.4,,77.69,0.01,0.05,,1,20.77,38.46,,16.29,0.0,0,37.52,,0
55.6,38.2,0,76.8,41.7,50,62.5,1de762ac5e5311e384640eda85d08e73_5.jpg,26.2,50.2,moscow,0.99,-11.78,,69.23,22.6666666667,0.83,68.1,41.7,76.8,63.7,68.1,-26.05,63.7,0.06,69.23,0.09,,,0.68,19.23,8.46,,19.29,0.0,0,4.03,0.03,0
63.8,22,0.99,54.4,51.7,62.1,32,dbbc1bea5ea511e3a01312fc9df32403_5.jpg,40.3,26.6,berlin,1,21.17,0.14,70.77,26.3333333333,0.89,49.9,51.7,54.4,71.7,49.9,-13.76,71.7,,70.77,0.03,,,0.78,-3.08,16.15,,28.73,1.0,0,43.81,0.1,0
58.3,28.3,0.55,42.5,50.4,56.7,32.7,52d8656a60ce11e3a1090e2717efa258_5.jpg,44.5,29,sao_paulo,0.15,9.16,0.01,49.23,19.0,0.98,42.6,50.4,42.5,61,42.6,-6.66,61,,49.23,0.09,,,0.57,8.46,24.62,,24.18,0.0,0.88,47.69,0.66,0
87.1,38.3,0.02,48.1,73.8,80.1,44.7,21538970629a11e3a98f0ea8daf3f523_5.jpg,74.9,35.8,ny,1,-0.17,,34.62,25.0,0.95,50.2,73.8,48.1,84.7,50.2,11.88,84.7,0.01,34.62,0.21,0.02,,0.97,23.85,64.62,,21.75,0.0,0.98,7.74,,0
86.6,70.5,1,87.9,59.8,73.1,78.4,b052e95061bd11e39de3128d20e3cdec_5.jpg,64.8,64.4,ny,1,7.03,,60,26.6666666667,0.3,94,59.8,87.9,78,94,15.95,78,,60,0.1,,0.23,0.34,45.38,44.62,,30.26,1.0,0.01,7.26,0.02,0
113.4,19.5,0.92,50.5,96.2,106,32.2,0a77e9ce5cfc11e38194121232f404e8_5.jpg,88.3,22.2,sao_paulo,1,7.98,0.03,61.54,19.3333333333,0.82,46.3,96.2,50.5,114.6,46.3,-7.78,114.6,,61.54,0.22,,,0.38,2.31,70,,43.04,0.0,0,14.1,0.11,0
90.9,49.1,0.99,68.2,69,81.2,60.4,515363b2603c11e389d01235530cb812_5.jpg,70.3,47.7,sao_paulo,0.97,0.95,,56.92,36.0,1,68,69,68.2,88.6,68,3.63,88.6,0.34,56.92,0.92,,,0.99,25.38,51.54,0.03,26.35,1.0,0,10.49,,0
36.7,52.4,0.04,84.4,43.5,41.3,67.9,526dbf485f5311e39a0b0a985b09a160_5.jpg,22,68.3,berlin,0.95,-0.6,,56.92,18.3333333333,0.87,73.1,43.5,84.4,51.5,73.1,-48.33,51.5,,56.92,0.09,,0.16,0.23,37.69,5.38,,27.25,0.666666666667,0,18.46,0.42,0
93.5,39.2,0.02,69.9,66.4,76.1,52.6,406c661c5eab11e3963d0eddec20ee24_5.jpg,66,40,moscow,0.98,6.6,0.06,73.85,22.3333333333,0.66,68.4,66.4,69.9,89.5,68.4,-1.5,89.5,,73.85,0.02,,0.13,0.22,10.77,43.08,,18.82,0.0,0.28,-16.21,,0.23
110,59.4,0.32,83.6,89.3,107.9,69,6793ea265faf11e39c050e6131a83e4d_5.jpg,87.9,62.1,ny,1,4.53,,71.54,31.3333333333,1,81.2,89.3,83.6,110.2,81.2,-12.06,110.2,0,71.54,0.02,,0.04,1,32.31,60,,23.61,0.0,0.21,57.69,,0
83.3,54.5,0,94.6,75.4,82.3,68.9,4af3223460ad11e382c20a843c9fae85_5.jpg,56.3,62.6,sao_paulo,0.96,10.32,,72.31,20.0,0,86.8,75.4,94.6,92.2,86.8,-18.42,92.2,,72.31,0.05,0.08,0.14,0.1,35.38,33.08,,23.94,0.0,0.27,38.04,,0.38
65,61.4,0.35,88.5,51.1,61.9,74.6,4fae826e5d9711e3902c12d79b6bbe90_5.jpg,44.6,64.9,bangkok,1,-2.96,0.15,58.46,22.3333333333,0.02,84.5,51.1,88.5,65,84.5,-12.26,65,,58.46,0,,0.22,0.53,43.08,26.92,,32.65,1.0,0.98,35.84,,0
77.4,36.3,0.59,48.7,68.9,72.4,43.8,279659045d0711e385d60a1aa2973036_5.jpg,67,36.6,moscow,0.99,-7.22,,30.77,18.3333333333,0.28,48.2,68.9,48.7,76.3,48.2,-1.75,76.3,0.16,30.77,0,,,0.15,24.62,56.92,,27.63,1.0,0,-0.72,0.01,0
91,43.8,0.04,71.2,73.5,84,61.4,22ce5782610311e3b7130e18c0c9cd49_5.jpg,67.1,50.2,bangkok,1,-13.17,,62.31,15.6666666667,0.98,65.9,73.5,71.2,93.3,65.9,-18.6,93.3,0.07,62.31,0.02,,0,1,22.31,46.92,,23.42,0.0,0,9.55,,0
84.9,41.9,1,69.3,58.4,72.4,54.5,391daac25dae11e3840012be65616916_5.jpg,57.1,40.6,moscow,1,6.44,0.07,75.38,35.6666666667,0.58,70.2,58.4,69.3,82.8,70.2,2.14,82.8,,75.38,0,,0.08,0.82,12.31,33.85,,31.89,1.0,0,9.37,,0
66.1,40.7,0.12,65.4,62.6,59.1,58,7e6de60a602e11e3b5b60e5f3f126d8f_5.jpg,51.2,48.3,bangkok,0.99,-8.1,,54.62,19.5,0.86,60.6,62.6,65.4,75.6,60.6,-25.23,75.6,,54.62,0,0.02,0.02,0.99,20.77,34.62,,13.32,0.833333333333,0,-45.66,,0
70.8,33.9,0,61.1,51.4,53.7,44.6,47f4c9805e8611e3a6dd0a3241c4ea3f_5.jpg,49.1,35.9,bangkok,0.98,16.87,,57.69,27.0,0.18,61.1,51.4,61.1,71.2,61.1,-3.59,71.2,,57.69,0.06,0.49,,0.12,10.77,30.77,,21.47,0.0,0,-46.24,0.52,0.06
45.5,65,0.04,91.7,14.7,29.3,82.8,1a928e425d0e11e3964c0e328e6d4743_5.jpg,15.7,62,berlin,1,-8.94,,70.77,24.0,0.99,94,14.7,91.7,42.3,94,5.84,42.3,,70.77,0.01,0.05,,0.98,44.62,-2.31,0.02,25.89,0.0,0,3.35,,0.92
50,47.9,0,66.4,44.3,48.3,59.4,26e711525eff11e3838a1219189c01ee_5.jpg,38.5,55.1,moscow,0.47,-11.57,,34.62,21.3333333333,0.06,61.3,44.3,66.4,54.1,61.3,-35.08,54.1,,34.62,0.92,0.33,,0.11,39.23,28.46,,23.21,0.0,0.98,15.3,0.04,0
91.4,38.8,0.04,59.9,76.8,85.8,45.6,1b7c455e626e11e3aee912ce08225afa_5.jpg,72.3,39.1,berlin,1,17.14,0.24,47.69,16.6666666667,0,59.1,76.8,59.9,92,59.1,-2.18,92,,47.69,0.01,0.77,,0.07,20,60,,15.4,0.333333333333,0,20.06,,0.04
67,28.6,0,41.3,54.2,61.4,36.4,f9b1a30e626011e3b666120af7cd0240_5.jpg,53.9,28,berlin,1,-3.91,,35.38,25.3333333333,0.65,42.7,54.2,41.3,62.3,42.7,1.26,62.3,,35.38,0.06,0.2,,0.35,14.62,43.08,,22.78,0.0,0.98,35.04,0.05,0
147.6,52.9,0.96,69.7,114.8,132.4,63.6,5376df1c60e011e3a67012d965504916_5.jpg,128.4,42.6,bangkok,0.98,-4.95,,67.69,23.6666666667,0,78.2,114.8,69.7,131.8,78.2,28.75,131.8,,67.69,0.01,0.13,,0.89,24.62,97.69,,25.36,1.0,0,17.49,0.03,1
50.2,89.8,0.71,108.3,28.7,43.9,97.6,2d196934602211e3a778129d8c452bbe_5.jpg,29.7,87.5,sao_paulo,1,15.95,0.01,56.15,18.0,0.89,110.4,28.7,108.3,47.6,110.4,5.04,47.6,0.05,56.15,0.25,,,0.87,64.62,12.31,,27.48,1.0,0.1,38.04,,0
66.7,50.6,0,75,60.9,55.9,67.6,1e643c0e604311e3b86d0e965f0a3f99_5.jpg,48.7,56.4,sao_paulo,0.99,-7.22,,51.54,24.6666666667,0,70.2,60.9,75,73.9,70.2,-15.74,73.9,,51.54,0.01,0.85,,0.14,29.23,32.31,0.13,22.34,0.0,1,-61.14,,0
74.6,59.9,0.06,100.8,82.9,77.6,71.8,104067105e3b11e385290eef395711aa_5.jpg,61.3,78.9,ny,0.02,19.63,,77.69,17.0,0,89.6,82.9,100.8,93.8,89.6,-54.4,93.8,,77.69,0.01,0.86,,,28.46,31.54,0.26,36.38,0.0,1,51.05,0.43,0.06
83.2,54.4,0.08,91.1,63.7,72.4,73.2,4bbc1754615f11e3b08512b3751c95c6_5.jpg,55.2,59.2,moscow,0.98,-3.56,,62.31,19.3333333333,0.48,87.2,63.7,91.1,82.5,87.2,-10.02,82.5,0.07,62.31,0.19,,0.08,0.54,38.46,38.46,,25.77,0.0,0.01,3.84,,0
85.8,74.6,0.83,109.5,61.9,77.7,99.6,31b3614c5f8311e39542129016cbf599_5.jpg,54.5,78.8,ny,0.98,-17.42,,88.46,29.3333333333,0.43,107.7,61.9,109.5,85.7,107.7,-9.64,85.7,,88.46,0.48,,0.02,0.27,40.77,28.46,,41.66,1.0,0,21.21,0.12,0.28
90.4,36.2,0.97,53.9,74.1,84.3,44.8,09ed343a60dc11e3b2e912fba4e20b68_5.jpg,74,34.4,sao_paulo,0.99,0.4,0.09,50,29.0,0.72,55.2,74.1,53.9,86.3,55.2,4.98,86.3,,50,0,,,0.06,14.62,56.92,,30.68,1.0,0.01,29.83,0.46,0.11
80.2,56.2,0,85.4,44.8,65,77.3,0c10ddb462f011e3941d12da869fd321_5.jpg,50.1,53,bangkok,1,-12.15,,105.38,19.0,0.98,89.8,44.8,85.4,68,89.8,4.64,68,0.03,105.38,0.29,,,0.89,14.62,10,,20.89,0.0,0,26.62,0.02,0
96.3,52.7,0.87,80.9,73.5,90.1,71.4,4a1f46165ea611e3b2570e65d17ed6f1_5.jpg,69.7,53.6,ny,1,-11.13,,82.31,32.3333333333,0.49,79.6,73.5,80.9,93.5,79.6,-4.16,93.5,0.01,82.31,0.01,0.66,,0.64,19.23,50,,17.42,0.0,0.12,33.79,,1
89.2,79.7,0,123.8,58.7,63.5,111.9,2bd94fd0617b11e3b1ea0e8b2175c26f_5.jpg,44.1,81.1,berlin,1,-19.25,,91.54,23.3333333333,0.89,121.1,58.7,123.8,87.9,121.1,-1.47,87.9,0.04,91.54,0.12,,0.05,0.6,44.62,20.77,,21.56,0.0,0,-25.21,,0.21
106.9,54.6,0,83.5,79.2,90.5,75.6,4f76307a5e7e11e38b7a121ebcf48fc3_5.jpg,78.5,53.6,bangkok,1,-14.1,0.01,69.23,22.3333333333,0.98,84.3,79.2,83.5,103.3,84.3,2.02,103.3,,69.23,0.01,0.01,,0.99,28.46,56.15,,22.62,0.0,0,-8.67,,0
72.1,17.2,0.56,25.6,69.2,67.7,20.8,f7fcfc28601911e3a1cb0a9f503f6f11_5.jpg,66.8,19.4,berlin,0.01,15.49,,26.92,24.6666666667,0.97,23.8,69.2,25.6,74.4,23.8,-19.8,74.4,,26.92,0.03,0.15,,0.98,6.15,56.15,,22.32,0.0,0.15,-69.09,0.14,0
84.3,35.9,0,63.7,66.2,76.7,53.1,4880663c60fe11e3814912fd835e96ae_5.jpg,60.2,42,bangkok,1,-10.67,0,53.85,19.6666666667,1,59.2,66.2,63.7,87.4,59.2,-17.27,87.4,,53.85,0.01,,0,1,18.46,46.92,,23.02,0.0,0,6.46,,0
88.6,54.2,0,85.3,61.2,68.5,73.9,3429d90061ff11e39bd51230495cd073_5.jpg,57.6,52.9,bangkok,1,-7.81,0,78.46,23.6666666667,0.97,86.9,61.2,85.3,85.2,86.9,2.73,85.2,,78.46,0.02,,0.17,0.98,22.31,34.62,,24.71,0.0,0,-17.81,,0
80.9,22.4,0.84,35.8,71.5,74.7,28.7,068d73485db911e39ae40ac0fc03417f_5.jpg,69.7,22.1,moscow,1,7.4,,32.31,26.0,0,36.2,71.5,35.8,77.6,36.2,0.94,77.6,0.1,32.31,1,,,0.08,9.23,59.23,,34.42,1.0,0.02,-1.18,0.72,0
53.9,31.2,0.05,57.8,42.9,37.7,46.2,a7f4141060c711e3b4b00e1aaf66de96_5.jpg,35.4,33,berlin,0.96,-0.63,,66.92,30.6666666667,0.97,56.2,42.9,57.8,57.3,56.2,-2.86,57.3,,66.92,0.03,0.03,0.12,0.49,6.15,13.08,,23.85,0.0,0,-70.07,,0.01
42.5,33.7,0,46,33.9,38.9,39.6,3622367a5e1311e3b6f312f6ed7cc065_5.jpg,32.3,33.8,moscow,1,10.1,,30.77,25.6666666667,0.27,46.5,33.9,46,41.7,46.5,-1.66,41.7,0.04,30.77,0.16,0.39,,0.87,21.54,23.08,,26.79,0.0,0,28.81,,0
83.7,37.7,1,61,64.2,72.2,45.4,5c0ce10262d511e3858d12570dcb5688_5.jpg,59.9,36.7,sao_paulo,1,15.78,,66.15,41.6666666667,0.78,61.4,64.2,61,81.2,61.4,2.2,81.2,,66.15,0,,0.88,0.15,11.54,40,0.04,29,1.0,1,0.95,,0.88
87,24.3,1,47.5,63.9,73.8,37.7,2422842e604911e382571237dd8c84df_5.jpg,63.6,21.2,sao_paulo,1,-3.98,,58.46,32.3333333333,0,49.4,63.9,47.5,79.9,49.4,7.42,79.9,0.03,58.46,0,0.51,,0.03,3.08,45.38,,23.02,1.0,0.26,6.34,,0
83.4,31.4,0.06,72.3,67.1,78.1,59.4,65d6a0d260dd11e382a412f3be713f7b_5.jpg,53,43.8,ny,1,-13.58,,80.77,22.3333333333,1,61.7,67.1,72.3,94.9,61.7,-22.73,94.9,0.22,80.77,0.01,,,0.95,10,33.08,,23.19,0.0,0,-2.61,0,0.08
83.2,53.6,0.08,62,33.3,55.9,45,a1a632c8609f11e396a212dd559b4989_5.jpg,56.6,29.1,ny,0.14,20.25,,132.31,22.0,0.65,82.8,33.3,62,48.5,82.8,43.2,48.5,,132.31,0,0.14,,0.93,-14.62,0,,39.9,0.0,0.08,-30.36,0.03,0.98
79.2,32.5,0.01,47.5,71.9,78.2,40.7,270c01da61d711e3aa6f12c7d1822044_5.jpg,68.1,34.4,moscow,1,-9.47,,31.54,24.3333333333,0.84,46.1,71.9,47.5,80.1,46.1,-11.75,80.1,0.05,31.54,0,0.06,,0.82,21.54,58.46,,22.52,0.0,0,36.04,,0
74.3,49.8,1,76.3,56.2,64.3,59.7,65c0966a629b11e38e440ad7235ffb94_5.jpg,52.5,51.3,sao_paulo,1,11.65,,57.69,45.0,0,75.1,56.2,76.3,74.2,75.1,-4.68,74.2,0.08,57.69,0,0.29,0.84,,27.69,34.62,,39.49,1.0,0.01,4.35,,0.36
82.6,32.6,0.2,41.6,74.1,78.3,37.4,6b25dcd060cc11e3a7ef126c69773bde_5.jpg,73.7,32.8,moscow,0.99,-4.21,,26.92,17.6666666667,0.99,41.3,74.1,41.6,82.5,41.3,-1.87,82.5,,26.92,0,0,,1,21.54,64.62,0,25.13,1.0,0.02,2.5,,0.01
